PCB_ID,Lot_ID,Line,Machine,Feeder_ID,Nozzle_ID,Component,Offset_X,Offset_Y,Offset_Angle,Solder_Height,Solder_Volume,Vacuum_Pressure,Placement_Force,Reflow_Peak_Temp,Tact_Time,Grade,Defect_Type,Is_Defective
PCB_016882,LOT_20260317,SMD_Line_C,Mounter_03,FD_27,NZ_02,IC_QFP_48,0.96,-5.72,-0.053,123.59,90.56,-70.69,2.13,244.5,4.5,A,Normal,0
PCB_016883,LOT_20260317,SMD_Line_B,Mounter_02,FD_19,NZ_08,CHIP_1005,10.8,-9.96,0.583,155.03,119.46,-76.41,3.19,248.9,3.52,B,Normal,0
PCB_016884,LOT_20260317,SMD_Line_B,Mounter_01,FD_14,NZ_06,CHIP_1005,-6.36,-9.53,-0.243,115.1,109.35,,1.9,243.9,4.0,A,Normal,0
PCB_016885,LOT_20260317,SMD_Line_B,Mounter_03,FD_15,NZ_10,IC_QFP_48,0.63,1.92,0.187,115.94,77.7,-72.42,3.67,250.8,4.76,A,Normal,0
PCB_016886,LOT_20260317,SMD_Line_B,Mounter_01,FD_21,NZ_09,CHIP_0603,-5.78,-15.13,0.404,144.01,95.85,-75.43,3.06,242.3,4.2,A,Normal,0
PCB_016887,LOT_20260317,SMD_Line_C,Mounter_01,FD_06,NZ_11,CHIP_1005,13.06,16.06,-0.631,133.47,66.15,-72.27,3.02,245.3,4.12,F,Insufficient_Solder,1
PCB_016888,LOT_20260317,SMD_Line_B,Mounter_01,FD_10,NZ_06,IC_QFP_48,-15.46,15.39,0.006,113.76,100.93,-76.48,3.1,241.6,4.72,A,Normal,0
PCB_016889,LOT_20260317,SMD_Line_A,Mounter_01,FD_25,NZ_07,CHIP_0603,26.24,-1.28,0.155,122.29,110.61,-62.48,3.5,240.1,4.54,B,Normal,0
PCB_016890,LOT_20260317,SMD_Line_A,Mounter_02,FD_03,NZ_08,IC_QFP_48,-14.01,-8.47,-0.543,121.26,,-74.43,3.28,240.1,3.82,A,Normal,0
PCB_016891,LOT_20260317,SMD_Line_B,Mounter_03,FD_13,NZ_01,CHIP_0603,20.55,-11.47,0.248,156.66,114.73,-71.04,2.51,241.7,4.38,B,Normal,0
PCB_016892,LOT_20260317,SMD_Line_B,Mounter_01,FD_19,NZ_11,CHIP_1005,-7.86,-3.95,0.46,98.34,118.13,-75.72,3.83,242.4,4.33,A,Normal,0
PCB_016893,LOT_20260317,SMD_Line_A,Mounter_03,FD_21,NZ_11,CHIP_0603,-6.71,-2.08,0.345,161.73,101.85,-74.96,3.37,241.8,4.5,A,Normal,0
PCB_016894,LOT_20260317,SMD_Line_C,Mounter_04,FD_18,NZ_07,BGA_256,-11.78,-9.37,0.086,139.95,103.9,-73.99,3.52,254.6,3.97,A,Normal,0
PCB_016895,LOT_20260317,SMD_Line_B,Mounter_04,FD_03,NZ_07,CHIP_0603,-9.51,8.35,-0.349,120.17,103.62,-70.83,3.91,241.1,3.51,A,Normal,0
PCB_016896,LOT_20260317,SMD_Line_B,Mounter_03,FD_22,NZ_03,CAP_3216,-13.22,-2.87,-0.316,115.62,108.58,,3.09,241.5,4.72,A,Normal,0
PCB_016897,LOT_20260317,SMD_Line_A,Mounter_02,FD_03,NZ_07,IC_QFP_48,4.85,6.82,0.028,134.86,84.7,-73.95,2.68,249.4,3.69,A,Normal,0
PCB_016898,LOT_20260317,SMD_Line_A,Mounter_02,FD_17,NZ_11,CHIP_0603,-14.15,-5.24,0.11,110.17,84.49,-69.46,3.24,245.7,4.96,A,Normal,0
PCB_016899,LOT_20260317,SMD_Line_C,Mounter_04,FD_23,NZ_04,CHIP_1005,-27.35,-3.28,-0.116,117.46,,-70.83,2.73,242.8,5.08,A,Normal,0
PCB_016900,LOT_20260317,SMD_Line_C,Mounter_01,FD_07,NZ_06,CHIP_1005,-13.46,-3.34,0.918,143.04,85.03,-71.43,3.08,254.5,4.78,B,Normal,0
PCB_016901,LOT_20260317,SMD_Line_A,Mounter_04,FD_02,NZ_02,BGA_256,3.56,3.2,-0.212,130.01,96.9,-70.15,2.96,245.8,4.3,A,Normal,0
PCB_016902,LOT_20260317,SMD_Line_A,Mounter_01,FD_05,NZ_04,IC_QFP_48,12.92,17.42,-0.35,128.35,119.46,-74.04,3.55,249.8,3.63,B,Normal,0
PCB_016903,LOT_20260317,SMD_Line_B,Mounter_04,FD_09,NZ_10,IC_QFP_48,24.51,2.87,-0.722,128.46,93.28,-66.58,3.26,239.1,4.35,B,Normal,0
PCB_016904,LOT_20260317,SMD_Line_A,Mounter_04,FD_29,NZ_10,IC_QFP_48,6.13,8.32,0.314,130.15,91.84,-73.44,2.27,252.4,3.83,A,Normal,0
PCB_016905,LOT_20260317,SMD_Line_B,Mounter_02,FD_03,NZ_04,CHIP_1005,18.95,24.37,-0.052,109.99,84.76,-72.47,3.05,253.9,4.03,F,Tombstone,1
PCB_016906,LOT_20260317,SMD_Line_C,Mounter_03,FD_08,NZ_05,CHIP_1005,15.31,0.45,0.898,151.98,94.2,-71.79,2.57,252.4,3.86,A,Normal,0
PCB_016907,LOT_20260317,SMD_Line_A,Mounter_03,FD_04,NZ_06,CHIP_1005,-17.7,-16.43,0.069,124.95,83.94,,4.11,249.9,4.15,B,Normal,0
PCB_016908,LOT_20260317,SMD_Line_A,Mounter_04,FD_03,NZ_04,CHIP_0603,10.6,-17.63,0.637,117.98,107.1,-74.95,4.02,245.0,4.22,A,Normal,0
PCB_016909,LOT_20260317,SMD_Line_C,Mounter_02,FD_18,NZ_11,CHIP_1005,1.16,3.58,-1.074,116.8,,-75.06,3.26,242.2,4.47,A,Normal,0
PCB_016910,LOT_20260317,SMD_Line_A,Mounter_01,FD_30,NZ_06,CHIP_1005,23.41,-18.04,0.306,99.73,109.41,-61.73,3.5,247.2,3.83,F,Missing_Component,1
PCB_016911,LOT_20260317,SMD_Line_C,Mounter_04,FD_15,NZ_09,CHIP_0603,-8.49,-4.57,-0.09,122.77,,-73.13,3.01,244.4,4.87,A,Normal,0
PCB_016912,LOT_20260317,SMD_Line_B,Mounter_01,FD_29,NZ_12,CHIP_0603,14.19,-15.3,-0.298,146.72,,-76.2,3.34,250.0,4.99,A,Normal,0
PCB_016913,LOT_20260317,SMD_Line_C,Mounter_01,FD_25,NZ_04,CAP_3216,20.68,-4.08,-0.225,120.69,75.36,-71.83,3.87,242.9,4.16,B,Normal,0
PCB_016914,LOT_20260317,SMD_Line_A,Mounter_02,FD_11,NZ_11,CHIP_1005,2.14,3.34,-0.259,104.0,103.61,-73.77,4.03,247.0,4.46,A,Normal,0
PCB_016915,LOT_20260317,SMD_Line_A,Mounter_02,FD_05,NZ_07,CHIP_0603,16.31,-1.26,-0.379,122.08,104.64,-71.53,2.72,241.6,5.15,A,Normal,0
PCB_016916,LOT_20260317,SMD_Line_B,Mounter_03,FD_25,NZ_11,IC_QFP_48,-12.03,4.2,0.497,107.1,118.8,-73.15,2.94,243.6,3.6,A,Normal,0
PCB_016917,LOT_20260317,SMD_Line_B,Mounter_02,FD_16,NZ_07,IC_QFP_48,3.69,14.79,0.459,144.28,86.07,-76.8,2.87,245.2,5.22,A,Normal,0
PCB_016918,LOT_20260317,SMD_Line_A,Mounter_04,FD_24,NZ_08,CHIP_1005,19.71,0.21,0.724,137.02,86.27,-70.16,3.88,240.9,4.21,B,Normal,0
PCB_016919,LOT_20260317,SMD_Line_C,Mounter_04,FD_19,NZ_02,IC_QFP_48,14.05,6.8,-0.397,113.94,112.08,-69.12,3.03,243.6,4.29,A,Normal,0
PCB_016920,LOT_20260317,SMD_Line_C,Mounter_01,FD_04,NZ_01,CAP_3216,-1.14,13.21,-0.16,102.65,103.75,-71.23,3.63,246.5,3.47,A,Normal,0
PCB_016921,LOT_20260317,SMD_Line_B,Mounter_03,FD_28,NZ_09,CHIP_0603,-23.09,8.41,0.208,120.5,86.96,-76.54,2.71,249.1,3.31,A,Normal,0
PCB_016922,LOT_20260317,SMD_Line_A,Mounter_01,FD_22,NZ_09,CHIP_1005,-19.67,-1.95,-0.234,118.53,103.43,-73.23,4.26,243.9,4.19,A,Normal,0
PCB_016923,LOT_20260317,SMD_Line_B,Mounter_01,FD_11,NZ_04,IC_QFP_48,-17.33,23.53,0.433,141.62,,-72.94,3.17,243.0,5.04,B,Normal,0
PCB_016924,LOT_20260317,SMD_Line_B,Mounter_03,FD_26,NZ_04,CHIP_0603,-1.21,3.47,-0.318,134.44,87.7,-81.35,3.2,249.6,3.63,A,Normal,0
PCB_016925,LOT_20260317,SMD_Line_B,Mounter_01,FD_12,NZ_10,IC_QFP_48,-4.22,-7.9,-0.146,123.88,117.01,-75.99,2.45,240.0,5.24,A,Normal,0
PCB_016926,LOT_20260317,SMD_Line_C,Mounter_03,FD_05,NZ_11,IC_QFP_48,-6.53,-8.45,-1.123,113.0,91.36,-71.86,3.5,241.6,4.43,B,Normal,0
PCB_016927,LOT_20260317,SMD_Line_A,Mounter_01,FD_10,NZ_03,CHIP_1005,-2.18,5.3,0.927,134.13,90.94,-77.31,4.38,241.3,4.71,A,Normal,0
PCB_016928,LOT_20260317,SMD_Line_A,Mounter_01,FD_10,NZ_03,IC_QFP_48,-9.32,-6.04,-0.078,149.68,103.8,-73.12,2.33,255.5,3.37,A,Normal,0
PCB_016929,LOT_20260317,SMD_Line_A,Mounter_03,FD_19,NZ_05,IC_QFP_48,-1.55,-3.17,-0.261,117.24,76.64,-70.23,2.79,246.3,4.34,A,Normal,0
PCB_016930,LOT_20260317,SMD_Line_C,Mounter_04,FD_05,NZ_05,CHIP_0603,-19.4,-8.38,0.232,133.99,102.17,-75.54,3.81,246.1,4.17,A,Normal,0
PCB_016931,LOT_20260317,SMD_Line_B,Mounter_01,FD_05,NZ_04,CHIP_0603,6.67,3.58,0.698,139.51,103.38,-75.86,3.25,245.7,3.38,A,Normal,0
PCB_016932,LOT_20260317,SMD_Line_A,Mounter_01,FD_25,NZ_05,CAP_3216,34.22,-7.05,0.522,133.71,88.44,-73.25,3.25,242.6,3.58,B,Normal,0
PCB_016933,LOT_20260317,SMD_Line_A,Mounter_04,FD_04,NZ_03,CHIP_1005,9.01,5.79,-0.782,138.07,104.18,-73.39,2.87,248.5,4.75,A,Normal,0
PCB_016934,LOT_20260317,SMD_Line_A,Mounter_03,FD_24,NZ_06,IC_QFP_48,30.59,3.67,-0.226,129.32,81.66,-67.53,3.16,250.8,4.27,B,Normal,0
PCB_016935,LOT_20260317,SMD_Line_A,Mounter_03,FD_04,NZ_08,CHIP_1005,19.43,16.38,-0.06,125.87,99.54,-73.48,3.48,245.4,4.44,A,Normal,0
PCB_016936,LOT_20260317,SMD_Line_B,Mounter_04,FD_26,NZ_06,IC_QFP_48,-11.44,-20.93,-0.13,138.04,100.5,-77.99,4.37,247.7,3.36,A,Normal,0
PCB_016937,LOT_20260317,SMD_Line_A,Mounter_03,FD_02,NZ_07,CHIP_0603,-8.74,-3.17,-0.329,132.57,,-69.06,2.09,245.4,4.58,A,Normal,0
PCB_016938,LOT_20260317,SMD_Line_A,Mounter_02,FD_03,NZ_08,CHIP_0603,-10.79,-13.4,-0.047,140.99,96.57,-71.81,3.14,252.2,4.41,A,Normal,0
PCB_016939,LOT_20260317,SMD_Line_C,Mounter_01,FD_29,NZ_07,BGA_256,27.11,-4.24,-0.314,129.1,111.39,-68.81,3.72,246.9,4.37,B,Normal,0
PCB_016940,LOT_20260317,SMD_Line_B,Mounter_03,FD_04,NZ_10,CHIP_0603,13.39,-6.98,0.413,147.07,115.52,-71.38,2.5,245.9,4.35,A,Normal,0
PCB_016941,LOT_20260317,SMD_Line_B,Mounter_04,FD_08,NZ_05,CHIP_1005,1.76,10.26,-0.429,139.29,91.13,-74.57,2.48,254.4,3.81,A,Normal,0
PCB_016942,LOT_20260317,SMD_Line_A,Mounter_01,FD_09,NZ_06,CHIP_0603,-5.76,7.48,-0.034,99.73,104.55,-65.72,2.38,248.5,4.63,A,Normal,0
PCB_016943,LOT_20260317,SMD_Line_A,Mounter_04,FD_28,NZ_06,CHIP_1005,-30.82,2.12,-0.004,154.83,100.65,,2.71,246.1,3.8,B,Normal,0
PCB_016944,LOT_20260317,SMD_Line_B,Mounter_03,FD_28,NZ_09,CHIP_1005,2.31,9.58,-0.187,152.92,94.29,-78.63,2.56,241.9,4.03,A,Normal,0
PCB_016945,LOT_20260317,SMD_Line_A,Mounter_04,FD_22,NZ_05,IC_QFP_48,3.37,9.92,-0.336,116.59,115.92,-72.56,3.14,242.2,3.91,F,Tombstone,1
PCB_016946,LOT_20260317,SMD_Line_A,Mounter_04,FD_30,NZ_04,CHIP_0603,-6.96,6.87,-0.083,141.46,111.6,-73.45,3.38,242.7,3.9,A,Normal,0
PCB_016947,LOT_20260317,SMD_Line_C,Mounter_01,FD_08,NZ_02,CHIP_1005,-9.08,5.0,-0.336,98.58,117.86,-70.33,2.89,246.9,3.17,A,Normal,0
PCB_016948,LOT_20260317,SMD_Line_C,Mounter_01,FD_12,NZ_04,CHIP_0603,6.35,-6.12,0.174,150.55,100.5,-71.33,2.34,245.7,4.67,A,Normal,0
PCB_016949,LOT_20260317,SMD_Line_A,Mounter_03,FD_10,NZ_02,CHIP_0603,-5.0,4.44,0.743,139.6,98.38,-71.3,2.88,252.5,4.32,A,Normal,0
PCB_016950,LOT_20260317,SMD_Line_A,Mounter_04,FD_05,NZ_07,CHIP_0603,-5.81,22.8,0.011,150.65,83.57,-66.14,1.78,245.6,4.09,B,Normal,0
PCB_016951,LOT_20260317,SMD_Line_C,Mounter_04,FD_05,NZ_10,BGA_256,0.74,10.24,-0.328,156.43,116.83,-68.23,2.98,246.0,3.83,A,Normal,0
PCB_016952,LOT_20260317,SMD_Line_A,Mounter_03,FD_24,NZ_06,CHIP_1005,6.27,-9.85,0.238,113.62,100.73,-72.28,2.23,237.3,3.84,A,Normal,0
PCB_016953,LOT_20260317,SMD_Line_B,Mounter_04,FD_15,NZ_06,CHIP_1005,4.88,-17.09,0.528,124.77,105.11,-79.35,3.23,243.8,3.99,A,Normal,0
PCB_016954,LOT_20260317,SMD_Line_C,Mounter_04,FD_20,NZ_01,IC_QFP_48,0.07,-9.63,0.799,143.77,97.71,-74.41,2.26,247.9,4.62,A,Normal,0
PCB_016955,LOT_20260317,SMD_Line_C,Mounter_04,FD_29,NZ_03,BGA_256,8.97,-17.42,0.363,137.98,114.34,-68.28,2.59,250.2,4.19,A,Normal,0
PCB_016956,LOT_20260317,SMD_Line_B,Mounter_04,FD_03,NZ_02,CHIP_0603,-14.64,-12.03,0.805,126.9,113.38,-72.1,4.23,246.1,3.36,B,Normal,0
PCB_016957,LOT_20260317,SMD_Line_A,Mounter_02,FD_26,NZ_04,CHIP_0603,0.61,-0.16,-0.268,132.73,109.0,-77.68,1.81,247.0,3.55,A,Normal,0
PCB_016958,LOT_20260317,SMD_Line_A,Mounter_03,FD_02,NZ_09,CHIP_1005,21.8,-1.06,0.113,114.94,,-70.8,3.49,242.3,3.84,A,Normal,0
PCB_016959,LOT_20260317,SMD_Line_C,Mounter_03,FD_15,NZ_11,CHIP_0603,-24.77,12.97,-0.202,101.69,100.32,-70.89,3.31,240.9,4.2,A,Normal,0
PCB_016960,LOT_20260317,SMD_Line_C,Mounter_04,FD_13,NZ_12,CHIP_1005,2.62,3.45,0.243,133.72,105.4,-68.98,3.75,242.5,5.05,A,Normal,0
PCB_016961,LOT_20260317,SMD_Line_B,Mounter_03,FD_28,NZ_08,CHIP_1005,-5.66,2.58,0.502,149.98,115.78,-76.63,2.94,242.9,3.62,A,Normal,0
PCB_016962,LOT_20260317,SMD_Line_C,Mounter_02,FD_24,NZ_01,CHIP_1005,-1.49,-3.29,-0.035,117.33,88.73,-68.31,3.57,252.0,4.44,A,Normal,0
PCB_016963,LOT_20260317,SMD_Line_B,Mounter_04,FD_12,NZ_12,IC_QFP_48,10.31,19.97,0.457,151.65,95.57,-70.96,3.71,242.4,4.14,A,Normal,0
PCB_016964,LOT_20260317,SMD_Line_B,Mounter_01,FD_14,NZ_07,CHIP_0603,-1.42,4.12,-0.394,139.89,88.58,-71.27,3.98,250.3,3.61,A,Normal,0
PCB_016965,LOT_20260317,SMD_Line_C,Mounter_02,FD_12,NZ_10,CHIP_1005,9.56,9.47,0.464,113.96,112.99,,2.74,246.1,3.35,A,Normal,0
PCB_016966,LOT_20260317,SMD_Line_B,Mounter_01,FD_15,NZ_01,IC_QFP_48,-8.59,2.36,-0.733,121.0,96.14,-74.87,2.69,239.2,4.2,A,Normal,0
PCB_016967,LOT_20260317,SMD_Line_B,Mounter_03,FD_21,NZ_09,CAP_3216,-5.1,18.95,-0.319,143.37,100.16,-71.78,4.46,250.4,3.35,A,Normal,0
PCB_016968,LOT_20260317,SMD_Line_A,Mounter_03,FD_28,NZ_09,CHIP_0603,-2.18,-28.2,0.094,130.71,110.23,-73.7,4.91,250.1,4.72,B,Normal,0
PCB_016969,LOT_20260317,SMD_Line_B,Mounter_03,FD_22,NZ_03,CHIP_0603,8.75,-1.22,-0.639,136.6,108.98,-74.23,2.78,247.7,4.93,A,Normal,0
PCB_016970,LOT_20260317,SMD_Line_B,Mounter_04,FD_30,NZ_02,CHIP_0603,-23.87,22.86,0.338,131.18,99.11,-61.47,3.47,243.7,3.97,B,Normal,0
PCB_016971,LOT_20260317,SMD_Line_A,Mounter_02,FD_29,NZ_08,CHIP_0603,-2.59,-18.6,0.382,112.01,78.8,-68.15,2.04,245.5,4.96,B,Normal,0
PCB_016972,LOT_20260317,SMD_Line_C,Mounter_02,FD_25,NZ_06,BGA_256,6.5,9.06,0.235,136.53,102.43,-77.51,3.88,243.8,4.6,A,Normal,0
PCB_016973,LOT_20260317,SMD_Line_B,Mounter_04,FD_30,NZ_03,CHIP_0603,18.4,-5.83,-0.292,140.68,101.11,-72.82,3.65,248.8,3.31,A,Normal,0
PCB_016974,LOT_20260317,SMD_Line_C,Mounter_04,FD_13,NZ_05,CHIP_0603,-11.91,7.19,-0.275,142.79,94.28,-71.97,3.36,242.8,4.53,A,Normal,0
PCB_016975,LOT_20260317,SMD_Line_A,Mounter_03,FD_03,NZ_10,BGA_256,-16.07,7.16,-0.122,146.82,103.59,-69.84,4.11,248.5,3.9,A,Normal,0
PCB_016976,LOT_20260317,SMD_Line_B,Mounter_02,FD_15,NZ_09,CHIP_1005,-3.05,4.18,0.027,126.76,,-66.15,3.05,246.1,4.26,A,Normal,0
PCB_016977,LOT_20260317,SMD_Line_A,Mounter_03,FD_20,NZ_12,IC_QFP_48,0.67,7.31,-0.163,118.24,120.72,-80.86,2.4,246.3,4.91,A,Normal,0
PCB_016978,LOT_20260317,SMD_Line_C,Mounter_02,FD_28,NZ_08,CHIP_0603,0.44,-10.96,0.649,131.79,107.24,-76.57,2.18,246.6,3.45,A,Normal,0
PCB_016979,LOT_20260317,SMD_Line_A,Mounter_04,FD_18,NZ_10,CHIP_1005,-7.05,-1.77,1.3,135.56,90.49,-68.9,3.19,245.8,4.59,B,Normal,0
PCB_016980,LOT_20260317,SMD_Line_B,Mounter_03,FD_06,NZ_02,BGA_256,-19.72,6.29,0.244,105.15,126.09,-70.2,2.71,246.4,4.53,F,Tombstone,1
PCB_016981,LOT_20260317,SMD_Line_C,Mounter_02,FD_15,NZ_04,IC_QFP_48,-2.92,18.6,-0.391,116.83,96.01,-71.3,3.78,254.8,3.87,A,Normal,0
PCB_016982,LOT_20260317,SMD_Line_A,Mounter_04,FD_29,NZ_10,CHIP_0603,9.17,4.17,0.175,137.57,110.84,-66.96,2.72,254.3,5.17,A,Normal,0
PCB_016983,LOT_20260317,SMD_Line_C,Mounter_01,FD_25,NZ_11,CHIP_0603,7.4,10.96,-0.298,116.04,103.87,-73.47,3.32,249.5,3.99,A,Normal,0
PCB_016984,LOT_20260317,SMD_Line_C,Mounter_03,FD_12,NZ_09,CHIP_0603,-19.92,-25.29,-0.473,125.4,81.24,-71.88,3.69,244.5,3.91,F,Tombstone,1
PCB_016985,LOT_20260317,SMD_Line_A,Mounter_02,FD_02,NZ_08,CAP_3216,-18.03,-5.87,-0.218,142.45,103.69,,4.02,247.3,4.94,A,Normal,0
PCB_016986,LOT_20260317,SMD_Line_A,Mounter_02,FD_05,NZ_03,CHIP_1005,-1.65,-5.57,0.359,151.14,121.61,-71.93,3.3,247.3,4.22,A,Normal,0
PCB_016987,LOT_20260317,SMD_Line_A,Mounter_03,FD_26,NZ_02,CHIP_0603,3.95,-7.7,-0.069,144.32,109.54,-69.05,2.15,249.5,4.39,A,Normal,0
PCB_016988,LOT_20260317,SMD_Line_A,Mounter_02,FD_17,NZ_04,BGA_256,10.83,0.83,0.446,133.08,109.3,-68.22,4.64,246.8,4.51,A,Normal,0
PCB_016989,LOT_20260317,SMD_Line_C,Mounter_01,FD_13,NZ_02,CHIP_0603,9.91,12.43,0.437,140.98,93.48,-73.25,2.33,245.0,3.57,A,Normal,0
PCB_016990,LOT_20260317,SMD_Line_C,Mounter_01,FD_28,NZ_10,IC_QFP_48,-17.17,9.07,-0.107,127.87,93.14,-67.03,3.48,248.7,3.82,A,Normal,0
PCB_016991,LOT_20260317,SMD_Line_A,Mounter_02,FD_13,NZ_07,BGA_256,19.84,10.14,0.729,128.7,115.93,-68.96,3.71,245.1,4.37,F,Tombstone,1
PCB_016992,LOT_20260317,SMD_Line_B,Mounter_03,FD_04,NZ_10,IC_QFP_48,-0.55,5.46,-0.063,152.56,104.11,-76.18,3.06,248.0,4.33,A,Normal,0
PCB_016993,LOT_20260317,SMD_Line_B,Mounter_02,FD_16,NZ_06,BGA_256,-0.71,-5.27,0.423,139.36,99.17,-75.1,3.68,242.7,4.16,A,Normal,0
PCB_016994,LOT_20260317,SMD_Line_A,Mounter_02,FD_08,NZ_01,BGA_256,23.41,-4.12,-0.116,135.56,90.79,-71.42,2.67,243.7,3.88,A,Normal,0
PCB_016995,LOT_20260317,SMD_Line_A,Mounter_01,FD_03,NZ_02,CHIP_0603,22.44,-12.44,0.102,119.48,107.94,-61.9,3.47,243.8,4.91,B,Normal,0
PCB_016996,LOT_20260317,SMD_Line_A,Mounter_04,FD_20,NZ_10,CHIP_1005,-9.61,0.87,-0.409,123.97,76.83,-69.9,3.32,249.6,4.63,B,Normal,0
PCB_016997,LOT_20260317,SMD_Line_B,Mounter_04,FD_02,NZ_08,CAP_3216,-7.02,-10.94,-0.582,154.31,125.0,-69.47,4.05,250.2,4.05,B,Normal,0
PCB_016998,LOT_20260317,SMD_Line_B,Mounter_02,FD_25,NZ_10,CHIP_0603,31.3,-5.09,-0.827,144.17,107.84,-77.62,4.65,241.4,5.11,B,Normal,0
PCB_016999,LOT_20260317,SMD_Line_B,Mounter_03,FD_21,NZ_12,CAP_3216,3.66,-7.7,1.243,133.12,91.54,-71.67,3.41,245.5,3.91,B,Normal,0
PCB_017000,LOT_20260317,SMD_Line_A,Mounter_01,FD_03,NZ_08,CHIP_0603,-5.03,2.75,-0.159,139.58,108.27,-68.96,3.65,239.2,4.22,A,Normal,0
PCB_017001,LOT_20260318,SMD_Line_C,Mounter_04,FD_11,NZ_06,CHIP_1005,-7.49,21.06,1.287,132.99,113.45,,3.63,242.8,4.34,B,Normal,0
PCB_017002,LOT_20260318,SMD_Line_B,Mounter_02,FD_11,NZ_10,CHIP_0603,13.37,4.9,0.341,118.75,95.53,-71.52,3.8,240.5,4.75,A,Normal,0
PCB_017003,LOT_20260318,SMD_Line_C,Mounter_03,FD_10,NZ_10,CAP_3216,-4.11,-13.19,0.086,140.2,96.7,-70.89,3.47,252.2,3.44,A,Normal,0
PCB_017004,LOT_20260318,SMD_Line_B,Mounter_01,FD_28,NZ_07,CHIP_1005,-24.22,-19.36,0.415,112.23,87.48,-69.21,3.25,247.5,3.09,B,Normal,0
PCB_017005,LOT_20260318,SMD_Line_C,Mounter_04,FD_23,NZ_02,CHIP_0603,15.02,-10.45,0.183,143.2,89.71,-72.84,2.4,243.2,3.12,A,Normal,0
PCB_017006,LOT_20260318,SMD_Line_C,Mounter_04,FD_11,NZ_01,BGA_256,-8.13,4.47,0.887,136.98,105.84,-75.01,2.7,239.5,3.84,A,Normal,0
PCB_017007,LOT_20260318,SMD_Line_B,Mounter_04,FD_17,NZ_12,CHIP_1005,-4.26,-2.55,0.588,144.78,123.38,-73.85,3.19,247.1,4.38,B,Normal,0
PCB_017008,LOT_20260318,SMD_Line_A,Mounter_03,FD_25,NZ_11,BGA_256,-12.33,-1.35,0.036,120.44,113.77,-72.36,3.54,242.6,5.62,A,Normal,0
PCB_017009,LOT_20260318,SMD_Line_C,Mounter_03,FD_07,NZ_06,CHIP_1005,-20.41,-20.66,0.064,122.71,91.9,-75.87,3.14,239.5,4.01,B,Normal,0
PCB_017010,LOT_20260318,SMD_Line_B,Mounter_03,FD_29,NZ_10,CAP_3216,-4.03,8.63,-0.251,134.34,,-64.74,3.09,246.9,3.9,A,Normal,0
PCB_017011,LOT_20260318,SMD_Line_C,Mounter_02,FD_01,NZ_11,CHIP_0603,3.49,4.83,-0.286,123.66,94.15,,2.25,243.9,4.97,A,Normal,0
PCB_017012,LOT_20260318,SMD_Line_C,Mounter_01,FD_20,NZ_03,CAP_3216,5.85,4.5,-1.306,122.95,,-72.42,2.29,247.5,4.18,B,Normal,0
PCB_017013,LOT_20260318,SMD_Line_B,Mounter_02,FD_15,NZ_01,CHIP_1005,-4.28,-3.48,0.686,148.79,115.01,-75.86,2.85,244.0,4.2,A,Normal,0
PCB_017014,LOT_20260318,SMD_Line_A,Mounter_01,FD_07,NZ_01,CHIP_1005,10.75,-7.12,0.295,142.29,99.15,-66.88,4.42,240.7,4.86,A,Normal,0
PCB_017015,LOT_20260318,SMD_Line_A,Mounter_03,FD_04,NZ_03,CHIP_0603,22.98,5.73,-0.677,143.33,88.01,-70.4,3.67,241.4,4.11,B,Normal,0
PCB_017016,LOT_20260318,SMD_Line_C,Mounter_04,FD_23,NZ_10,CHIP_0603,-2.9,11.85,0.37,105.46,87.46,-75.67,2.85,246.9,4.09,A,Normal,0
PCB_017017,LOT_20260318,SMD_Line_A,Mounter_03,FD_03,NZ_07,CHIP_0603,-8.52,7.78,0.099,126.02,98.18,-68.44,3.03,236.2,4.25,A,Normal,0
PCB_017018,LOT_20260318,SMD_Line_A,Mounter_02,FD_20,NZ_02,IC_QFP_48,8.49,6.62,0.019,110.23,101.16,-74.37,3.03,245.6,4.22,A,Normal,0
PCB_017019,LOT_20260318,SMD_Line_B,Mounter_03,FD_28,NZ_04,IC_QFP_48,-11.32,8.52,-0.329,133.73,95.03,-71.3,2.71,236.8,4.71,A,Normal,0
PCB_017020,LOT_20260318,SMD_Line_B,Mounter_03,FD_03,NZ_04,BGA_256,28.67,-11.1,-0.026,140.44,91.08,-75.15,3.64,244.1,4.08,B,Normal,0
PCB_017021,LOT_20260318,SMD_Line_A,Mounter_03,FD_29,NZ_12,CAP_3216,14.88,-8.05,-0.15,146.32,111.7,,3.65,243.7,4.35,A,Normal,0
PCB_017022,LOT_20260318,SMD_Line_A,Mounter_04,FD_20,NZ_06,IC_QFP_48,10.57,-15.71,0.057,150.02,106.04,-74.0,2.17,241.5,3.67,A,Normal,0
PCB_017023,LOT_20260318,SMD_Line_B,Mounter_01,FD_28,NZ_07,IC_QFP_48,-6.35,-9.66,0.071,129.77,107.73,-70.01,3.55,249.1,4.66,A,Normal,0
PCB_017024,LOT_20260318,SMD_Line_A,Mounter_01,FD_10,NZ_02,BGA_256,-0.58,-5.16,-1.082,150.04,104.2,-70.19,3.68,248.0,3.63,A,Normal,0
PCB_017025,LOT_20260318,SMD_Line_C,Mounter_02,FD_29,NZ_01,CHIP_0603,-7.65,-2.09,-0.233,108.2,94.32,-71.22,4.14,251.4,4.21,F,Tombstone,1
